ANALYSIS_TYPE,GAP_BUCKET,PREV_RANGE_BUCKET,OPEN_LOCATION,N225_DIMENSION,N225_VALUE,BASE_SAMPLE,CONDITIONAL_SAMPLE,BASE_AVG_MAX_UP_PCT,N225_AVG_MAX_UP_PCT,DELTA_MAX_UP_PCT,BASE_AVG_MAX_DOWN_PCT,N225_AVG_MAX_DOWN_PCT,DELTA_MAX_DOWN_PCT,BASE_AVG_CLOSE_PCT,N225_AVG_CLOSE_PCT,DELTA_CLOSE_PCT
CONDITIONAL,1~3%,5~10,ABOVE_PREV_HIGH,RETURN_10M,-1~-0.5%,3863,123,1.1109932365476047,0.5837382599823453,-47.45798257095575,-1.5063730543707958,-1.5148205254555343,-0.5607821422606957,-0.35054111949510874,-0.4920875710756596,-40.37941448478939
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,DIRECTION,DOWN,22397,3740,1.6819759205228246,1.4124778037626926,-16.022709568657874,-1.5131878031556356,-1.7279538569861563,-14.19295433009986,0.1284861578267592,-0.30330771304555965,-336.06255971520005
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,PERSISTENCE,DOWN_PERSISTENT,22397,3740,1.6819759205228246,1.4124778037626926,-16.022709568657874,-1.5131878031556356,-1.7279538569861563,-14.19295433009986,0.1284861578267592,-0.30330771304555965,-336.06255971520005
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RETURN_5M,-0.2~-0.05%,22397,4171,1.6819759205228246,1.7414848530952411,3.5380371292068666,-1.5131878031556356,-1.5219784887834544,-0.5809381763113953,0.1284861578267592,0.2307018373131466,79.55384550000095
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RETURN_10M,-0.2~0%,22397,4871,1.6819759205228246,1.5988759642155834,-4.9406150999718506,-1.5131878031556356,-1.562905280096604,-3.2856117949990313,0.1284861578267592,0.11041559127853533,-14.06421271666387
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RANGE_10M,0.2~0.5%,22397,14386,1.6819759205228246,1.6827625328604212,0.04676715807870017,-1.5131878031556356,-1.351566097213783,10.680875540022397,0.1284861578267592,0.18622660883700937,44.93904400822921
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,NIGHT_RETURN,0.5~1%,22397,1079,1.6819759205228246,1.996132597599749,18.677834399631124,-1.5131878031556356,-1.410184125010417,6.807065053684178,0.1284861578267592,0.28020263485640634,118.08001701958423
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,DIRECTION,UP_MIXED,22397,5794,1.6819759205228246,1.5637062498423222,-7.031591192086717,-1.5131878031556356,-1.8076382574273155,-19.45894975214751,0.1284861578267592,-0.257407330217639,-300.3385692058028
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,PERSISTENCE,MIXED,22397,13598,1.6819759205228246,1.6727331611011063,-0.5495179395223063,-1.5131878031556356,-1.6171799155488107,-6.872386373740762,0.1284861578267592,0.09114733076320967,-29.060583408443357
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RETURN_5M,-0.05~0.05%,22397,7320,1.6819759205228246,1.342301602949092,-20.194957218421322,-1.5131878031556356,-1.7779696763876143,-17.49828228061293,0.1284861578267592,-0.37985953023080427,-395.64237631183386
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,NIGHT_RETURN,-1~-0.5%,22397,3241,1.6819759205228246,1.6695004615504354,-0.741714481174698,-1.5131878031556356,-1.2649004471823306,16.408231381162402,0.1284861578267592,0.12633324416999103,-1.6755996857427988
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RETURN_5M,0.05~0.2%,22397,4642,1.6819759205228246,1.8422866992760905,9.531098322943583,-1.5131878031556356,-1.3054212550568611,13.730387442027586,0.1284861578267592,0.24539325471347043,90.98808686017345
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RETURN_10M,0~0.2%,22397,4862,1.6819759205228246,1.8985965697887315,12.878938789954411,-1.5131878031556356,-1.1741209179870264,22.407455602107785,0.1284861578267592,0.36627358521858816,185.0685174292807
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,NIGHT_RETURN,0~0.5%,22397,4589,1.6819759205228246,1.6173910113158478,-3.8398236513933712,-1.5131878031556356,-1.367818308997843,9.606837555433355,0.1284861578267592,0.032455189461428016,-74.74032221806486
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RANGE_10M,0.5~1%,22397,5514,1.6819759205228246,1.5005445808419247,-10.786797686408253,-1.5131878031556356,-1.8556126860795115,-22.62937106747592,0.1284861578267592,-0.2849732231294392,-321.7929370365911
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,DIRECTION,DOWN_MIXED,22397,6938,1.6819759205228246,1.7089889093596866,1.6060270844106543,-1.5131878031556356,-1.5722833910205407,-3.9053703540079985,0.1284861578267592,0.2607801481539186,102.96361301855906
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,NIGHT_RETURN,-2~-1%,22397,5886,1.6819759205228246,1.513442980852012,-10.019937718158648,-1.5131878031556356,-1.3678470269391705,9.60493971160541,0.1284861578267592,0.22256563525179318,73.22148861504868
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RETURN_10M,-0.5~-0.2%,22397,5682,1.6819759205228246,1.373907000584505,-18.315893597487385,-1.5131878031556356,-1.4969815324163531,1.0710019407693858,0.1284861578267592,-0.17244492207838438,-234.21284050760994
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,DIRECTION,FLAT_MIXED,22397,919,1.6819759205228246,2.0943851551203765,24.5193304830047,-1.5131878031556356,-0.7384559381394176,51.198659108973445,0.1284861578267592,0.9965877151010283,675.6381947732846
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,NIGHT_RETURN,1~2%,22397,490,1.6819759205228246,2.006511563947196,19.2949042530581,-1.5131878031556356,-1.517038059213235,-0.2544466753941624,0.1284861578267592,0.1208980042056681,-5.905814096583375
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RETURN_5M,-0.5~-0.2%,22397,1997,1.6819759205228246,2.321571313519878,38.026429819413934,-1.5131878031556356,-1.4321783351989568,5.353563370504302,0.1284861578267592,1.103645605620792,758.9607038517428
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RETURN_10M,0.2~0.5%,22397,3642,1.6819759205228246,1.916149596923061,13.922534415798651,-1.5131878031556356,-1.168157581113215,22.801546597381165,0.1284861578267592,0.4276599850540763,232.84518137019862
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,DIRECTION,UP,22397,5006,1.6819759205228246,1.9070572679979347,13.381960153457245,-1.5131878031556356,-1.0722574040279393,29.139172164100856,0.1284861578267592,0.5550013217833765,331.954174029935
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,PERSISTENCE,UP_PERSISTENT,22397,5006,1.6819759205228246,1.9070572679979347,13.381960153457245,-1.5131878031556356,-1.0722574040279393,29.139172164100856,0.1284861578267592,0.5550013217833765,331.954174029935
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RETURN_5M,0.2~0.5%,22397,3739,1.6819759205228246,1.7719156437374841,5.347265803109872,-1.5131878031556356,-1.1816815569478585,21.907805859685535,0.1284861578267592,0.42079368569479925,227.50118208232587
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RANGE_10M,0.1~0.2%,22397,100,1.6819759205228246,2.3289362100383686,38.464301517137244,-1.5131878031556356,-1.1414286988226787,24.567942165386356,0.1284861578267592,0.4675221412182254,263.86965656533687
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,NIGHT_RETURN,-0.5~0%,22397,3975,1.6819759205228246,1.8846984603617143,12.052642214751533,-1.5131878031556356,-1.2760468837181131,15.671611874149626,0.1284861578267592,0.31612365633053685,146.03713090773056
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RETURN_10M,0.5~1%,22397,1241,1.6819759205228246,1.123575586846888,-33.19906824244926,-1.5131878031556356,-3.673818375675819,-142.7866764465294,0.1284861578267592,-1.6547254954233064,-1387.8628510741291
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RETURN_10M,>=1%,22397,945,1.6819759205228246,1.6987894688776994,0.9996307408282332,-1.5131878031556356,-1.185995677602583,21.622704390738466,0.1284861578267592,0.5812513306410301,352.3843972552626
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RANGE_10M,1~2%,22397,2185,1.6819759205228246,2.165383240844689,28.7404423822906,-1.5131878031556356,-1.4868877714058697,1.7380547011361869,0.1284861578267592,1.0240448523419392,697.007918722795
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,NIGHT_RETURN,<-2%,22397,3119,1.6819759205228246,1.6869533885399797,0.2959298023486475,-1.5131878031556356,-2.599055422850546,-71.76026778899605,0.1284861578267592,-0.20049571029592644,-256.0445994239001
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RANGE_10M,>=2%,22397,212,1.6819759205228246,1.060066383055267,-36.974937029671835,-1.5131878031556356,-4.020737506192227,-165.71305278877423,0.1284861578267592,-2.4259404813043712,-1988.0948129644607
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RETURN_5M,>=0.5%,22397,135,1.6819759205228246,1.8744910895349027,11.44577438137383,-1.5131878031556356,-1.3941175929278942,7.868832274449329,0.1284861578267592,0.5583165455657781,334.5343926608569
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RETURN_5M,<-0.5%,22397,393,1.6819759205228246,1.3117353077393465,-22.01224216505981,-1.5131878031556356,-2.548646568864982,-68.4289658924013,0.1284861578267592,-0.7526646630194186,-685.7943577348257
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,RETURN_10M,-1~-0.5%,22397,1154,1.6819759205228246,2.484613160538541,47.71990075614311,-1.5131878031556356,-1.8449967136230476,-21.927807624106556,0.1284861578267592,1.287325974386817,901.9180246035123
CONDITIONAL,-3~-1%,>=10,BELOW_PREV_LOW,PERSISTENCE,FLAT_PERSISTENT,22397,53,1.6819759205228246,1.8111980684278899,7.682758494241576,-1.5131878031556356,-1.3242782255087302,12.484212286997632,0.1284861578267592,-0.1072206967808187,-183.44922020735243
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,DIRECTION,DOWN,1627,324,4.443553098649626,3.7227046044276104,-16.222344556680955,-3.118862808552459,-3.7044182578612084,-18.77464592873581,0.29781700603151,-0.8691027087842274,-391.82440598851275
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,PERSISTENCE,DOWN_PERSISTENT,1627,324,4.443553098649626,3.7227046044276104,-16.222344556680955,-3.118862808552459,-3.7044182578612084,-18.77464592873581,0.29781700603151,-0.8691027087842274,-391.82440598851275
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,RETURN_5M,-0.2~-0.05%,1627,403,4.443553098649626,3.864917413729345,-13.02191449216901,-3.118862808552459,-3.6102245350834683,-15.754515562005839,0.29781700603151,-0.9526265006049779,-419.8697459554029
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,RETURN_10M,-0.2~0%,1627,297,4.443553098649626,4.061762792135276,-8.592005047275652,-3.118862808552459,-4.096358338396802,-31.341408386540177,0.29781700603151,-0.8470284746638601,-384.412393352125
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,RANGE_10M,0.2~0.5%,1627,922,4.443553098649626,4.234570529605066,-4.70305101356994,-3.118862808552459,-3.7674125365635347,-20.794429502722625,0.29781700603151,-0.4827970397228931,-262.1119781426489
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,NIGHT_RETURN,0.5~1%,1627,275,4.443553098649626,4.11077170722959,-7.489083263597466,-3.118862808552459,-3.8128006664715675,-22.249707682435137,0.29781700603151,-0.2807858699187808,-194.28134197584163
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,DIRECTION,DOWN_MIXED,1627,345,4.443553098649626,4.3099580091693435,-3.0064924738016816,-3.118862808552459,-3.4200645080939376,-9.65742060585454,0.29781700603151,-0.47760732800977845,-260.36939406987597
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,PERSISTENCE,MIXED,1627,730,4.443553098649626,4.336012829922451,-2.4201414125073892,-3.118862808552459,-3.68888676438047,-18.276660142437414,0.29781700603151,-0.3909958143859724,-231.28726918455547
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,RETURN_10M,-0.5~-0.2%,1627,352,4.443553098649626,3.7218486863876565,-16.241606575631824,-3.118862808552459,-3.453161526701082,-10.718609271043233,0.29781700603151,-0.8804899537029768,-395.6479770701268
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,NIGHT_RETURN,0~0.5%,1627,429,4.443553098649626,4.600770882185155,3.53810970737149,-3.118862808552459,-3.6454555933156203,-16.88412787247818,0.29781700603151,-0.3110481223559923,-204.44270006632274
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,DIRECTION,FLAT_MIXED,1627,56,4.443553098649626,4.3168020638770725,-2.8524703533096605,-3.118862808552459,-4.314423030313557,-38.33320973537745,0.29781700603151,-1.0498783728060348,-452.52465492012715
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,RETURN_5M,-0.05~0.05%,1627,303,4.443553098649626,4.462220896224772,0.4201096996189646,-3.118862808552459,-3.9802363679357478,-27.618193304984572,0.29781700603151,-0.5981700307405428,-300.8515358848428
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,NIGHT_RETURN,1~2%,1627,147,4.443553098649626,3.503196308505229,-21.16227193122024,-3.118862808552459,-3.668872922761994,-17.6349569689732,0.29781700603151,-1.1002768749025942,-469.4472956947869
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,DIRECTION,UP,1627,564,4.443553098649626,4.983003868368457,12.140077045163876,-3.118862808552459,-1.9985281324975444,35.921255432677704,0.29781700603151,1.899346453193522,537.756210937318
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,PERSISTENCE,UP_PERSISTENT,1627,564,4.443553098649626,4.983003868368457,12.140077045163876,-3.118862808552459,-1.9985281324975444,35.921255432677704,0.29781700603151,1.899346453193522,537.756210937318
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,RETURN_5M,0.05~0.2%,1627,213,4.443553098649626,4.408283296100114,-0.7937297420892765,-3.118862808552459,-4.104296433481058,-31.595927279211207,0.29781700603151,-0.06368426886382156,-121.38369118420442
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,RETURN_10M,0.2~0.5%,1627,544,4.443553098649626,5.2164581645098655,17.393852367717216,-3.118862808552459,-1.9218386837182468,38.380146813504126,0.29781700603151,2.184376419538048,633.4626214417501
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,DIRECTION,UP_MIXED,1627,338,4.443553098649626,4.391757364402498,-1.165637792487924,-3.118862808552459,-3.9214747403823456,-25.734121091475608,0.29781700603151,-0.24120158609845138,-180.98986330986466
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,RETURN_10M,0~0.2%,1627,325,4.443553098649626,4.401292731258979,-0.9510490018334485,-3.118862808552459,-3.6761553962089804,-17.868454685737678,0.29781700603151,-0.21241987270323975,-171.3256356760114
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,RANGE_10M,0.5~1%,1627,346,4.443553098649626,4.121929365227811,-7.23798560029708,-3.118862808552459,-3.580470270665677,-14.800505519108153,0.29781700603151,-0.3977698669092677,-233.56183792512587
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,NIGHT_RETURN,-2~-1%,1627,47,4.443553098649626,5.232570790562919,17.756459175722956,-3.118862808552459,-3.812260958344715,-22.23240303776232,0.29781700603151,-0.4346193615553146,-245.9350382124688
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,RETURN_5M,-0.5~-0.2%,1627,173,4.443553098649626,4.039965330513092,-9.082546313201076,-3.118862808552459,-3.2913045931393916,-5.528995508044399,0.29781700603151,0.02526724519438246,-91.51584876529546
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,NIGHT_RETURN,-1~-0.5%,1627,86,4.443553098649626,3.980506468660474,-10.420639063137772,-3.118862808552459,-4.105039877897665,-31.619764314125625,0.29781700603151,-0.6039634276895312,-302.79682337066737
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,RETURN_5M,0.2~0.5%,1627,202,4.443553098649626,4.323034752501609,-2.712206728994451,-3.118862808552459,-3.532763124310305,-13.270872788083532,0.29781700603151,-0.13861892933981573,-146.5450013036359
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,NIGHT_RETURN,-0.5~0%,1627,257,4.443553098649626,4.053881636502419,-8.769366619375514,-3.118862808552459,-3.9685562759765225,-27.24369488436804,0.29781700603151,-0.6851437111952113,-330.0552679395081
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,RETURN_10M,0.5~1%,1627,59,4.443553098649626,5.045704272693601,13.551119130926233,-3.118862808552459,-3.62551116821041,-16.244650398492492,0.29781700603151,-0.3952587854846365,-232.718675387804
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,RETURN_5M,>=0.5%,1627,329,4.443553098649626,5.442716206917952,22.4856795021076,-3.118862808552459,-0.7287190915831648,76.63510271805187,0.29781700603151,3.316503578897446,1013.6044993167882
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,RANGE_10M,1~2%,1627,346,4.443553098649626,5.383848387746915,21.160887880084978,-3.118862808552459,-0.8540931981543854,72.61523668779803,0.29781700603151,3.1738459348112613,965.70339185918
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,NIGHT_RETURN,>=2%,1627,371,4.443553098649626,5.180438334514339,16.583243622961305,-3.118862808552459,-0.8116905114106946,73.97479269736074,0.29781700603151,2.9725558222683586,898.1148698922359
CONDITIONAL,3~5%,>=10,BETWEEN_PREV_HIGH_LOW,RETURN_10M,-1~-0.5%,1627,50,4.443553098649626,2.947133467777027,-33.676195550073516,-3.118862808552459,-3.7624519795431177,-20.63537931921297,0.29781700603151,-0.9979171152934007,-435.07727734923833
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,DIRECTION,DOWN,1424,336,1.1765274494092492,1.2046410478635945,2.3895403773589363,-1.6426065006416448,-1.627141734792366,0.9414772097418259,-0.4255935230310828,-0.3162528881720026,25.691329623711074
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,PERSISTENCE,DOWN_PERSISTENT,1424,336,1.1765274494092492,1.2046410478635945,2.3895403773589363,-1.6426065006416448,-1.627141734792366,0.9414772097418259,-0.4255935230310828,-0.3162528881720026,25.691329623711074
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,RETURN_5M,-0.2~-0.05%,1424,404,1.1765274494092492,1.0797576199945706,-8.225037967730211,-1.6426065006416448,-1.6953694228238214,-3.2121461933558666,-0.4255935230310828,-0.4888681747178986,-14.867390658620208
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,RETURN_10M,-0.2~0%,1424,348,1.1765274494092492,1.2682883085818033,7.799296074105917,-1.6426065006416448,-1.6736215868905997,-1.8881628823969456,-0.4255935230310828,-0.2781934801013278,34.63399580895168
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,RANGE_10M,0.2~0.5%,1424,1085,1.1765274494092492,1.1369950092217198,-3.3600950158348812,-1.6426065006416448,-1.6426739517997353,-0.004106349150824201,-0.4255935230310828,-0.4099281254830511,3.680835515649423
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,NIGHT_RETURN,0.5~1%,1424,292,1.1765274494092492,1.0357060658712078,-11.969239103494763,-1.6426065006416448,-1.6677394398282253,-1.5300645149500418,-0.4255935230310828,-0.45642721575003836,-7.2448688831910815
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,DIRECTION,UP_MIXED,1424,405,1.1765274494092492,1.2533642455852658,6.530812027768447,-1.6426065006416448,-1.6604729651839099,-1.0876898718765529,-0.4255935230310828,-0.5094329924508385,-19.69942324842021
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,PERSISTENCE,MIXED,1424,793,1.1765274494092492,1.1526343467645754,-2.0308155714234184,-1.6426065006416448,-1.7048541247314357,-3.789563968331756,-0.4255935230310828,-0.5419417813547621,-27.33788275137401
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,RETURN_5M,0.05~0.2%,1424,322,1.1765274494092492,0.9510182895648789,-19.1673521903464,-1.6426065006416448,-1.6041317421669354,2.342299172667351,-0.4255935230310828,-0.5661937239831731,-33.03626426237266
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,RETURN_10M,0~0.2%,1424,386,1.1765274494092492,1.2898166976653094,9.629120707123683,-1.6426065006416448,-1.5867431510470797,3.40089665861808,-0.4255935230310828,-0.3515576499926407,17.395911599207988
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,RANGE_10M,0.5~1%,1424,308,1.1765274494092492,1.2033317921068774,2.278259016488475,-1.6426065006416448,-1.6429523509371753,-0.021054969367001273,-0.4255935230310828,-0.5095002382822025,-19.7152237312107
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,NIGHT_RETURN,0~0.5%,1424,434,1.1765274494092492,1.0802692954892386,-8.181547652657253,-1.6426065006416448,-1.6622218184563238,-1.1941580534970915,-0.4255935230310828,-0.4531957953267644,-6.485595010727108
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,DIRECTION,FLAT_MIXED,1424,70,1.1765274494092492,1.106749695727148,-5.930822414482342,-1.6426065006416448,-1.756033774504591,-6.905322353140489,-0.4255935230310828,-0.397159537598068,6.681019304642505
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,RETURN_5M,-0.05~0.05%,1424,354,1.1765274494092492,1.3070328790276733,11.0924253984854,-1.6426065006416448,-1.762174605453157,-7.2791690989172295,-0.4255935230310828,-0.3850111678991426,9.535472918598977
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,NIGHT_RETURN,1~2%,1424,190,1.1765274494092492,1.2163041694946986,3.3808578036510535,-1.6426065006416448,-1.5041466837246567,8.429274866676966,-0.4255935230310828,-0.30256435030435763,28.907670363615907
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,RETURN_10M,0.2~0.5%,1424,274,1.1765274494092492,1.1216703531677978,-4.662627826405234,-1.6426065006416448,-1.5379340012420797,6.372341723880755,-0.4255935230310828,-0.30408709247545257,28.5498777543088
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,DIRECTION,UP,1424,291,1.1765274494092492,1.2204487956491876,3.7331340005702285,-1.6426065006416448,-1.4733102993686171,10.306558582770505,-0.4255935230310828,-0.2200657063014793,48.292045251495274
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,PERSISTENCE,UP_PERSISTENT,1424,291,1.1765274494092492,1.2204487956491876,3.7331340005702285,-1.6426065006416448,-1.4733102993686171,10.306558582770505,-0.4255935230310828,-0.2200657063014793,48.292045251495274
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,NIGHT_RETURN,-1~-0.5%,1424,126,1.1765274494092492,1.921420774028019,63.31287255497446,-1.6426065006416448,-1.7277031593580408,-5.180586992877172,-0.4255935230310828,-0.3570007446506069,16.11696951869878
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,DIRECTION,DOWN_MIXED,1424,322,1.1765274494092492,1.0260251496265715,-12.792077214879008,-1.6426065006416448,-1.7646112478024758,-7.427509090775712,-0.4255935230310828,-0.6261601126157867,-47.12632564430634
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,NIGHT_RETURN,-2~-1%,1424,65,1.1765274494092492,0.8685460343337877,-26.177155087210522,-1.6426065006416448,-1.7626435930395352,-7.3077205253358475,-0.4255935230310828,-0.6408438946668522,-50.57651491093036
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,RETURN_10M,-0.5~-0.2%,1424,327,1.1765274494092492,0.8553899300582973,-27.29536990507102,-1.6426065006416448,-1.799578501492841,-9.556275394616955,-0.4255935230310828,-0.7706875448649244,-81.08535566426795
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,RETURN_5M,-0.5~-0.2%,1424,150,1.1765274494092492,1.2109405336650247,2.9249707920588492,-1.6426065006416448,-1.443230499117526,12.137782326213696,-0.4255935230310828,-0.1929040647792375,54.67410701991605
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,RETURN_5M,0.2~0.5%,1424,188,1.1765274494092492,1.4616145884583185,24.231235675140045,-1.6426065006416448,-1.5099484835479877,8.076067946999931,-0.4255935230310828,-0.3109248988201112,26.943225872964437
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,NIGHT_RETURN,-0.5~0%,1424,303,1.1765274494092492,1.1585092226688507,-1.5314752536751903,-1.6426065006416448,-1.6190946506004358,1.4313744668625565,-0.4255935230310828,-0.42213225024380274,0.8132813588488854
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,RETURN_10M,0.5~1%,1424,51,1.1765274494092492,2.2291480914312607,89.46843038388495,-1.6426065006416448,-1.4288453955801184,13.013530932577327,-0.4255935230310828,-0.38057357380226453,10.578156572540287
CONDITIONAL,1~3%,3~5,ABOVE_PREV_HIGH,RETURN_10M,-1~-0.5%,1424,37,1.1765274494092492,0.9480389857090167,-19.42058077905108,-1.6426065006416448,-1.6207646426625006,1.3297072652891717,-0.4255935230310828,-0.4679906746163058,-9.96188834906836
CONDITIONAL,3~5%,>=10,ABOVE_PREV_HIGH,DIRECTION,DOWN,4841,1464,2.500920026553597,1.799435510048557,-28.049058308822595,-2.3900567035732077,-2.4019015335611247,-0.4955878230925921,-0.040075816881858836,-0.34875955884110066,-770.2494071904346
CONDITIONAL,3~5%,>=10,ABOVE_PREV_HIGH,PERSISTENCE,DOWN_PERSISTENT,4841,1464,2.500920026553597,1.799435510048557,-28.049058308822595,-2.3900567035732077,-2.4019015335611247,-0.4955878230925921,-0.040075816881858836,-0.34875955884110066,-770.2494071904346
CONDITIONAL,3~5%,>=10,ABOVE_PREV_HIGH,RETURN_5M,-0.2~-0.05%,4841,1173,2.500920026553597,2.3326920963609545,-6.726641732101668,-2.3900567035732077,-2.7937137953100137,-16.88901736654726,-0.040075816881858836,-0.5926495368046438,-1378.8208523652556
CONDITIONAL,3~5%,>=10,ABOVE_PREV_HIGH,RETURN_10M,-0.2~0%,4841,801,2.500920026553597,2.990871213278932,19.590837832608123,-2.3900567035732077,-2.696565437817291,-12.824328970348,-0.040075816881858836,-0.02493325737060749,37.78478067182193
CONDITIONAL,3~5%,>=10,ABOVE_PREV_HIGH,RANGE_10M,0.2~0.5%,4841,2567,2.500920026553597,2.6505289192676362,5.982154212272372,-2.3900567035732077,-2.8322791712365203,-18.502593139408642,-0.040075816881858836,-0.4051964355853514,-911.0746757323669
CONDITIONAL,3~5%,>=10,ABOVE_PREV_HIGH,NIGHT_RETURN,0.5~1%,4841,705,2.500920026553597,2.000723106853142,-20.000516385554047,-2.3900567035732077,-2.8299535466565997,-18.40528898020423,-0.040075816881858836,-0.7831874918263472,-1854.2645734087919
